time, conc, conc, conc, conc, conc, conc, conc, conc, conc, conc, conc, conc, conc, conc, conc
7.351136605917752022e+05,9.612172241934539230e+00,1.674876951718748685e+01,1.683227353754088185e+01,1.112605164588403106e+01,9.429646321147178156e+00,2.011830363685432665e+00,1.521863929247211589e+00,6.855899490418013165e-02,2.405539260975092866e-02,7.758731505266366554e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136606044002110e+05,1.646124440752987539e+01,2.868296380967899140e+01,2.882596791462539798e+01,1.905382579753238659e+01,1.614866118313839038e+01,3.445343101389376717e+00,2.606255221379615961e+00,1.174101278094835527e-01,4.119585948956142746e-02,1.328715012444339066e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136606170253363e+05,1.261072112364273501e+01,2.197360349245166589e+01,2.208315686778399467e+01,1.459686020828644182e+01,1.237125563894785429e+01,2.639427491096191236e+00,1.996614408982460454e+00,8.994619982796463187e-02,3.155955179390877718e-02,1.017909342690295933e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136606296504615e+05,1.832839261438945400e+01,3.193638397153276287e+01,3.209560859125399190e+01,2.121504251911898464e+01,1.798035403847849878e+01,3.836137748167876893e+00,2.901874716646413166e+00,1.307275966580933313e-01,4.586857883396219110e-02,1.479427060178592317e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136606422754703e+05,1.723911588142571105e+01,3.003836919592851729e+01,3.018813091962681838e+01,1.995420897571430174e+01,1.691176162469591304e+01,3.608151820463414428e+00,2.729413078720942742e+00,1.229583103714096820e-01,4.314255824126044664e-02,1.391503066587124020e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136606549005955e+05,9.187756447970576446e+00,1.600924445109005489e+01,1.608906143544311007e+01,1.063479203004285978e+01,9.013289775565386464e+00,1.923000018199185535e+00,1.454667558689189066e+00,6.553184146547180733e-02,2.299325095262977695e-02,7.416152522172936475e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136606675256044e+05,1.861699106393504621e+01,3.243925354074097811e+01,3.260098530767078984e+01,2.154909409182780422e+01,1.826347228059383454e+01,3.896541485127078985e+00,2.947567569348739536e+00,1.327860303954155885e-01,4.659082442378813943e-02,1.502722084721449906e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136606801507296e+05,2.035681195692902890e+01,3.547081169476744833e+01,3.564765784329625120e+01,2.356292994732671531e+01,1.997025564549262100e+01,4.260686489169906110e+00,3.223027745649671871e+00,1.451953348413536626e-01,5.094489482517273321e-02,1.643156555060033136e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136606927758548e+05,1.052497897198465893e+01,1.833929340196029045e+01,1.843072726687392304e+01,1.218262185349447613e+01,1.032511972791617083e+01,2.202881069963834371e+00,1.666385646281881572e+00,7.506960565676193409e-02,2.633977991737571078e-02,8.495528782344045904e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136607054008637e+05,1.111160550142911596e+01,1.936146323902049105e+01,1.945799331657176978e+01,1.286163975903828671e+01,1.090060678287451701e+01,2.325662168177097477e+00,1.759264314352993797e+00,7.925373014294000151e-02,2.780786966086973289e-02,8.969040660956590846e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136607180259889e+05,1.199607537654264711e+01,2.090261145300533485e+01,2.100682520377787199e+01,1.388541016827111463e+01,1.176828142437170932e+01,2.510781962717976601e+00,1.899299549423871358e+00,8.556222775768991540e-02,3.002134124271805399e-02,9.682965059394258583e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136607306511141e+05,1.040253263468262546e+01,1.812593627205488644e+01,1.821630640640014320e+01,1.204089069862312300e+01,1.020499852898042725e+01,2.177253017000780222e+00,1.646999116440537758e+00,7.419625490899839360e-02,2.603334609125509611e-02,8.396692824038482286e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136607432761230e+05,1.183305773680292283e+01,2.061856068835871270e+01,2.072135825265808151e+01,1.369671789005521134e+01,1.160835933307297729e+01,2.476662324701720763e+00,1.873489497387083036e+00,8.439950145078409238e-02,2.961337380023443960e-02,9.551380848715549168e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136607559012482e+05,1.631788211251341991e+01,2.843316158222718570e+01,2.857492025297831617e+01,1.888788450369384364e+01,1.600802120044067323e+01,3.415337332572266238e+00,2.583557136065683491e+00,1.163875936095026820e-01,4.083708145216727314e-02,1.317143127057611787e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136607685263734e+05,1.560620256300750874e+01,2.719309259004156942e+01,2.732866867249827081e+01,1.806411821821489738e+01,1.530985576218969868e+01,3.266382601958553789e+00,2.470879230560531159e+00,1.113115261629454567e-01,3.905603440631764262e-02,1.259697937734891374e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136607811513823e+05,1.785953233669685858e+01,3.111941642983821765e+01,3.127456791008733461e+01,2.067233858778977762e+01,1.752039696723627316e+01,3.738005159690862111e+00,2.827641595712077294e+00,1.273834421236101355e-01,4.469521054892381523e-02,1.441581702058278985e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136607937765075e+05,1.386015403610925034e+01,2.415068306940672116e+01,2.427109066881314803e+01,1.604307390091290841e+01,1.359696302017439962e+01,2.900934152381545506e+00,2.194433053263681987e+00,9.885780300390470399e-02,3.468637874752957678e-02,1.118760786647771989e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136608064016327e+05,1.387090256794484233e+01,2.416941189342603025e+01,2.428991286877272771e+01,1.605551528432866348e+01,1.360750744771170950e+01,2.903183823128969276e+00,2.196134833306863765e+00,9.893446710446344994e-02,3.471327799015400117e-02,1.119628384215617597e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136608190266415e+05,1.170705912828024609e+01,2.039901388868464593e+01,2.050071686269726356e+01,1.355087499518728755e+01,1.148475331713600056e+01,2.450290780369404509e+00,1.853540548011264333e+00,8.350081406335319034e-02,2.929805007111186549e-02,9.449677576139996898e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136608316517668e+05,1.776254783483068422e+01,3.095042538102937257e+01,3.110473432583343367e+01,2.056007940750731677e+01,1.742525410793118112e+01,3.717706276072229699e+00,2.812286355359410184e+00,1.266916983843313360e-01,4.445249743364339257e-02,1.433753328916265862e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136608442767756e+05,2.077990782754829269e+01,3.620803685494098545e+01,3.638855857287308027e+01,2.405266175707659926e+01,2.038531733180656857e+01,4.349240574327502884e+00,3.290015137042828108e+00,1.482130739025845911e-01,5.200373324620193721e-02,1.677307912094612441e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136608569019008e+05,2.007189551395540406e+01,3.497435785323060742e+01,3.514872884132176267e+01,2.323314028277445686e+01,1.969074949218009252e+01,4.201053397225620323e+00,3.177917853057514730e+00,1.431631630834727664e-01,5.023186381363887315e-02,1.620158733892993960e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136608695270261e+05,1.513770083824314661e+01,2.637674981038868793e+01,2.650825586823746249e+01,1.752182931049293657e+01,1.485025043529990008e+01,3.168325058710635300e+00,2.396702878143702975e+00,1.079699290138025070e-01,3.788356343473172488e-02,1.221881521208949967e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136608821520349e+05,1.550649764569517863e+01,2.701936134201949358e+01,2.715407125591044135e+01,1.794871016773011974e+01,1.521204414551549888e+01,3.245514334619087116e+00,2.455093275689244514e+00,1.106003790105758722e-01,3.880651318773114394e-02,1.251649978712618752e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136608947771601e+05,1.542771963035990268e+01,2.688209426141977687e+01,2.701611980544818081e+01,1.785752492415357295e+01,1.513476204904486266e+01,3.229026073770935312e+00,2.442620609060009329e+00,1.100384933705776391e-01,3.860936356949608295e-02,1.245291192643038954e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136609074022854e+05,1.353790228713789112e+01,2.358917416858977134e+01,2.370678226379176579e+01,1.567006876619528200e+01,1.328083052247381168e+01,2.833486770352440232e+00,2.143411983254470687e+00,9.655933649087183879e-02,3.387991251434389200e-02,1.092749342674020560e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136609200272942e+05,1.161614204912624970e+01,2.024059504582590563e+01,2.034150819403879140e+01,1.344563883288182460e+01,1.139556266601202772e+01,2.431261810037221860e+00,1.839145942938193556e+00,8.285234632790952625e-02,2.907052126919965410e-02,9.376291333296628283e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136609326524194e+05,1.211472740106487578e+01,2.110935716682023155e+01,2.121460168575019267e+01,1.402274942099109190e+01,1.188468036088384849e+01,2.535615864945110154e+00,1.918085338078881374e+00,8.640851549992381586e-02,3.031827943337718836e-02,9.778738332870158881e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136609452775447e+05,1.454539374262987650e+01,2.534468184717199790e+01,2.547104234348455876e+01,1.683623617190280797e+01,1.426919068266952628e+01,3.044355016394656221e+00,2.302924824529716030e+00,1.037452877851839095e-01,3.640125752386189073e-02,1.174071810689212257e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136609579025535e+05,1.935601981037320840e+01,3.372697725491546095e+01,3.389512920137712371e+01,2.240451696542053739e+01,1.898846758078938279e+01,4.051220410379197112e+00,3.064575584142143594e+00,1.380571664909647223e-01,4.844031548553841965e-02,1.562374840352192748e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136609705276787e+05,1.013236443351276606e+01,1.765518056581335671e+01,1.774320366242338665e+01,1.172817206607743046e+01,9.939960562521807930e+00,2.120706736229347911e+00,1.604224264945860012e+00,7.226927525642111438e-02,2.535722398417733503e-02,8.178619064915345488e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136609831526875e+05,1.711168685275749368e+01,2.981632995472017456e+01,2.996498466161356333e+01,1.980671037514177613e+01,1.678675235091839824e+01,3.581480888790839145e+00,2.709237655581611115e+00,1.220494204860417403e-01,4.282365474709290409e-02,1.381217278998962857e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136609957778128e+05,2.005075384748627343e+01,3.493751946852543711e+01,3.511170679218542290e+01,2.320866888680951234e+01,1.967000928565592588e+01,4.196628440465487664e+00,3.174570561852808837e+00,1.430123697594206100e-01,5.017895474433186481e-02,1.618452225628480221e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136610084029380e+05,9.522654291095296486e+00,1.659278859128226813e+01,1.667551494051193117e+01,1.102243496911184373e+01,9.341828230234773045e+00,1.993094231304492370e+00,1.507690843603986641e+00,6.792050647711621314e-02,2.383136526204445577e-02,7.686474607659678215e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136610210279468e+05,1.282397074918174873e+01,2.234518118975899981e+01,2.245658713292127828e+01,1.484369581292340001e+01,1.258045585887080442e+01,2.684060697920374494e+00,2.030377527751541678e+00,9.146720669536811954e-02,3.209322964914360088e-02,1.035122377855621049e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136610336530721e+05,1.967375356688587829e+01,3.428061376097434731e+01,3.445152596239222476e+01,2.277229254159864524e+01,1.930016787836967040e+01,4.117722175311301136e+00,3.114881335118109273e+00,1.403234083398783860e-01,4.923547500472999494e-02,1.588021602029918850e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136610462781973e+05,1.966480978212389630e+01,3.426502962600262236e+01,3.443586412989635903e+01,2.276194014583763447e+01,1.929139392749204873e+01,4.115850238635850644e+00,3.113465294801974093e+00,1.402596166309402204e-01,4.921309231656633559e-02,1.587299679629211244e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136610589032061e+05,1.233720832172954829e+01,2.149701997272874721e+01,2.160419725470745789e+01,1.428027021350664683e+01,1.210293658250237137e+01,2.582181184445023536e+00,1.953310017743707494e+00,8.799536474921035301e-02,3.087505949932516092e-02,9.958319980497216603e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136610715283314e+05,1.242939587928968592e+01,2.165765256597246236e+01,2.176563071080392575e+01,1.438697694958106688e+01,1.219337358686752992e+01,2.601476066266258602e+00,1.967905773525538526e+00,8.865289419519978287e-02,3.110576779657855950e-02,1.003273172523426633e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136610841534566e+05,1.631685145043854845e+01,2.843136570080645953e+01,2.857311541786588549e+01,1.888669151638714183e+01,1.600701010964891324e+01,3.415121614709047293e+00,2.583393954695696770e+00,1.163802423933404662e-01,4.083450212043715499e-02,1.317059934308769005e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136610967784654e+05,9.445979867290301257e+00,1.645918692249708926e+01,1.654124717643789921e+01,1.093368462447579148e+01,9.266609780111229711e+00,1.977046252757456823e+00,1.495551231771442779e+00,6.737362474230974840e-02,2.363948008548582072e-02,7.624584719229605782e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136611094035907e+05,1.861934782364339114e+01,3.244336008650076764e+01,3.260511232735735376e+01,2.155182203194081936e+01,1.826578428769839846e+01,3.897034755599332545e+00,2.947940707438628127e+00,1.328028400272831810e-01,4.659672244336625357e-02,1.502912317119905333e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136611220285995e+05,1.535380891365955414e+01,2.675330822557829435e+01,2.688669168352705441e+01,1.777197355964463910e+01,1.506225482588189912e+01,3.213556539901077258e+00,2.430918565973395395e+00,1.095113238274106060e-01,3.842439483781456139e-02,1.239325284086614624e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136611346537247e+05,1.041788667431768900e+01,1.815268998230193276e+01,1.824319350210948798e+01,1.205866293924188604e+01,1.022006101014653545e+01,2.180466621830736251e+00,1.649430071535879616e+00,7.430576787845044606e-02,2.607177106349558432e-02,8.409086263112529672e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136611472788500e+05,1.032918232989250562e+01,1.799812672827813742e+01,1.808785964502159160e+01,1.195598800870087430e+01,1.013304107604365178e+01,2.161900777501933657e+00,1.635385801546701767e+00,7.367308251406491648e-02,2.584977984469186141e-02,8.337486090495652494e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136611599038588e+05,1.236098612436661703e+01,2.153845170386814800e+01,2.164583555123763148e+01,1.430779292674013448e+01,1.212626286749999238e+01,2.587157885249268041e+00,1.957074679803365802e+00,8.816496036285483007e-02,3.093456575487647797e-02,9.977512893587284909e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136611725289840e+05,1.297777119610437069e+01,2.261317141843066025e+01,2.272591347535858119e+01,1.502171922662751768e+01,1.273133578299322188e+01,2.716251174878062447e+00,2.054728251665175254e+00,9.256419120536547862e-02,3.247813017330797303e-02,1.047536807633072005e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136611851541093e+05,9.308596185009808011e+00,1.621980215368281364e+01,1.630066891155295039e+01,1.077466355141532262e+01,9.131834882034581824e+00,1.948291809273703601e+00,1.473799720742780428e+00,6.639373310737893552e-02,2.329566410588728917e-02,7.513691668502849724e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136611977791181e+05,1.145285381896067278e+01,1.995607278976588361e+01,2.005556740079986611e+01,1.325663334730996290e+01,1.123537512253979642e+01,2.397085537368449426e+00,1.813293049200451534e+00,8.168769002982582961e-02,2.866187664795077569e-02,9.244488708048427539e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136612104042433e+05,1.726283442599040541e+01,3.007969767259315219e+01,3.022966544688836521e+01,1.998166309796158657e+01,1.693502977687505506e+01,3.613116118536383148e+00,2.733168358642975360e+00,1.231274833257655632e-01,4.320191619774259306e-02,1.393417574716413788e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136612230293686e+05,1.816846479401920789e+01,3.165771707550257474e+01,3.181555235100158541e+01,2.102992669469687570e+01,1.782346309384641714e+01,3.802664810217887048e+00,2.876553865648468378e+00,1.295869085445401914e-01,4.546834396390396493e-02,1.466518042453526273e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136612356543774e+05,1.219715564797404816e+01,2.125298460861373329e+01,2.135894520813758746e+01,1.411815979328864223e+01,1.196554337453592964e+01,2.552868120292113741e+00,1.931135933986316555e+00,8.699643648360659565e-02,3.052456410989215843e-02,9.845272579252885639e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136612482795026e+05,9.949686896737370390e+00,1.733687333177622847e+01,1.742330945008779963e+01,1.151672353420042860e+01,9.760751896753699697e+00,2.082472276213675588e+00,1.575301525433417282e+00,7.096632437313857289e-02,2.490005574400127805e-02,8.031165822899942464e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136612609045114e+05,1.221135331201905849e+01,2.127772338740246028e+01,2.138380732658331596e+01,1.413459353370025795e+01,1.197947143857403063e+01,2.555839695384634958e+00,1.933383803900196041e+00,8.709770158294248554e-02,3.056009514014712200e-02,9.856732617686929376e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136612735296367e+05,1.135597894245177208e+01,1.978727275811694852e+01,1.988592578605648242e+01,1.314450105794830925e+01,1.114033980691171344e+01,2.376809598368041065e+00,1.797955165473609229e+00,8.099672819541949009e-02,2.841943788075139421e-02,9.166293463776866574e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136612861547619e+05,1.588764143354807423e+01,2.768348692102297193e+01,2.782150795313125613e+01,1.838988260632405414e+01,1.558595037883033285e+01,3.325287837010905356e+00,2.515438530433996789e+00,1.133188940716321896e-01,3.976036245580499146e-02,1.282415056994816276e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136612987797707e+05,1.906491722818084611e+01,3.321974434935770404e+01,3.338536739440806400e+01,2.206756686900085285e+01,1.870289275710164034e+01,3.990292557750126701e+00,3.018486260272503774e+00,1.359808719815871758e-01,4.771180306107313668e-02,1.538877687795282834e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136613114048960e+05,1.637430410541059089e+01,2.853147431851092009e+01,2.867372314519399623e+01,1.895319273903725232e+01,1.606337179387194070e+01,3.427146471613175649e+00,2.592490246464167925e+00,1.167900245092159811e-01,4.097828295759232964e-02,1.321697384751532520e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136613240300212e+05,1.131415044801787673e+01,1.971438852395103325e+01,1.981267817435605849e+01,1.309608473980215848e+01,1.109930559542131157e+01,2.368054882675137307e+00,1.791332596163422552e+00,8.069838569129413053e-02,2.831475801957574270e-02,9.132530434004439840e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136613366550300e+05,1.379408132951215293e+01,2.403555440688196398e+01,2.415538801151409487e+01,1.596659500233725026e+01,1.353214497082927537e+01,2.887105116238913194e+00,2.183971976792415948e+00,9.838653821163084734e-02,3.452102539576086537e-02,1.113427544822613580e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136613492801553e+05,1.269716102854378192e+01,2.212422106440477521e+01,2.223452537088945036e+01,1.469691405896533887e+01,1.245605413305873732e+01,2.657519387593356708e+00,2.010300157635877216e+00,9.056273403589057414e-02,3.177587603334268429e-02,1.024886579433330162e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136613619052805e+05,9.398260398737914301e+00,1.637603793596730029e+01,1.645768363559375302e+01,1.087844952690734068e+01,9.219796458444038834e+00,1.967058554518572144e+00,1.487995963712897440e+00,6.703326475718167365e-02,2.352005749064836962e-02,7.586066626258203098e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136613745302893e+05,2.038029110590554538e+01,3.551172303559337706e+01,3.568877315501291037e+01,2.359010697012021751e+01,1.999328894797591971e+01,4.265600681678688666e+00,3.226745122847813896e+00,1.453628003022837678e-01,5.100365367099416597e-02,1.645051739710243557e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136613871554146e+05,1.712561920358043110e+01,2.984060643738118301e+01,2.998938217907059922e+01,1.982283701654009533e+01,1.680042013977774573e+01,3.584396933751083925e+00,2.711443519317025874e+00,1.221487932339525295e-01,4.285852180529649974e-02,1.382341867349562090e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136613997804234e+05,1.666554805719565024e+01,2.903895355410367074e+01,2.918373251032100413e+01,1.929030647020565681e+01,1.634908530267956195e+01,3.488103912937905005e+00,2.638601952921052263e+00,1.188673273398076352e-01,4.170714917316431514e-02,1.345205948347332446e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136614124055486e+05,1.782396115548566229e+01,3.105743527713255858e+01,3.121227773913220105e+01,2.063116508514130487e+01,1.748550124859905353e+01,3.730560101421864339e+00,2.822009726427643361e+00,1.271297300208707737e-01,4.460619022052240285e-02,1.438710475478101672e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136614250306739e+05,1.063693685587488602e+01,1.853437488257804233e+01,1.862678136150438846e+01,1.231221266470489439e+01,1.043495163909886436e+01,2.226313886666981379e+00,1.684111573449942112e+00,7.586814731809697621e-02,2.661996537233321525e-02,8.585898694486532312e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136614376556827e+05,1.743803099292695791e+01,3.038496965960784379e+01,3.053645942261935176e+01,2.018445243661011190e+01,1.710689952923795687e+01,3.649784809452960577e+00,2.760906660562440162e+00,1.243770760543926740e-01,4.364036258587047218e-02,1.407559051682202682e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136614502808079e+05,1.438679052313558238e+01,2.506832300744950004e+01,2.519330566677210470e+01,1.665265356779605455e+01,1.411359918601471009e+01,3.011159317781928468e+00,2.277813693274928664e+00,1.026140474116856299e-01,3.600433759587089166e-02,1.161269711798822331e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136614629059331e+05,1.475067405227534678e+01,2.570237337684197598e+01,2.583051720898366455e+01,1.707384732466955413e+01,1.447057291635521636e+01,3.087320243152638977e+00,2.335426187465266867e+00,1.052094533607354221e-01,3.691499139371805932e-02,1.190641580412113085e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136614755309420e+05,1.858954001893719621e+01,3.239142135316644300e+01,3.255291464407204671e+01,2.151731961497780432e+01,1.823654250458063331e+01,3.890795973659792129e+00,2.943221334787927912e+00,1.325902353132268341e-01,4.652212552323261446e-02,1.500506297464245832e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.351136614881560672e+05,1.716728934343835888e+01,2.991321474595732610e+01,3.006235248950430972e+01,1.987107003988604603e+01,1.684129900369351773e+01,3.593118505786535799e+00,2.718041016862877690e+00,1.224460062711589109e-01,4.296280536879868578e-02,1.385705388297866526e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
